ISIN,Rendimento_annuo%,Perf_1mese%,Perf_6mesi%,Perf_1anno%,Volatilita_annua%,Max_Drawdown%,VaR_95%_giorno,CVaR_95%_giorno,Ulcer_Index,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Omega_Ratio,Pain_Ratio,Beta,Alpha%,R_Squared,Tracking_Error%,Information_Ratio,Winrate%
IE000WX7BVB0,8.53,-1.22,1.8,1.41,9.49,-7.93,-0.83,-1.4,1.9766,0.52,0.632,1.075,1.1,4.316,,,,,,54.9
LU2533813296,10.63,4.83,10.32,19.71,13.58,-14.62,-0.96,-1.83,5.6101,0.518,0.489,0.727,1.187,1.894,,,,,,17.1
LU0322253229,11.56,-2.2,-6.14,18.27,15.42,-19.57,-1.17,-1.99,7.6076,0.517,0.627,0.591,1.112,1.52,,,,,,54.4
IE00BG88WG77,11.4,5.29,38.29,46.59,15.09,-28.14,-1.53,-2.38,18.0726,0.517,0.613,0.405,1.103,0.631,,,,,,44.5
NL0010408704,10.65,6.64,5.99,19.29,13.64,-19.53,-1.28,-2.07,6.2904,0.517,0.673,0.545,1.096,1.693,,,,,,53.4
IE00BM67HJ62,11.31,15.53,23.2,61.17,14.98,-18.65,-1.47,-2.16,7.2158,0.515,0.729,0.607,1.092,1.568,,,,,,54.2
IE00BHZPJ569,10.85,7.91,5.41,23.28,14.32,-21.2,-1.49,-2.2,7.0715,0.507,0.657,0.512,1.093,1.534,,,,,,54.9
IE00BKY59K37,11.09,10.3,7.62,28.47,14.91,-26.2,-1.56,-2.2,8.7709,0.503,0.676,0.423,1.093,1.264,,,,,,54.0
LU1650492330,9.99,1.18,5.15,19.73,12.79,-13.0,-1.24,-1.97,3.3244,0.5,0.633,0.768,1.094,3.004,,,,,,52.7
IE00B5BD5K76,10.62,4.05,5.78,14.68,14.08,-19.23,-1.39,-2.11,5.398,0.499,0.662,0.552,1.091,1.968,,,,,,53.5
IE000MLMNYS0,10.89,5.39,6.02,18.69,14.68,-18.39,-1.37,-2.17,5.1022,0.497,0.688,0.592,1.091,2.134,,,,,,52.0
NL0010731816,11.05,6.9,6.13,14.88,15.09,-22.84,-1.52,-2.27,6.53,0.494,0.667,0.484,1.091,1.693,,,,,,52.6
IE00BYXVGZ48,10.98,7.81,6.58,28.41,15.04,-22.08,-1.54,-2.19,6.5776,0.492,0.688,0.498,1.089,1.67,,,,,,53.1
IE00BLB2GS19,9.36,9.24,5.93,22.62,11.75,-17.28,-0.94,-1.71,5.7673,0.491,0.471,0.542,1.13,1.623,,,,,,31.2
IE0006QX3Y11,10.34,1.62,-0.29,11.51,13.92,-15.67,-1.4,-2.01,5.2435,0.485,0.683,0.66,1.085,1.972,,,,,,52.0
FR0010869578,10.75,0.74,7.16,8.02,14.86,-19.17,-1.48,-2.25,5.7556,0.482,0.634,0.561,1.089,1.868,,,,,,50.3
IE00B3RBWM25,10.95,10.12,5.45,30.5,15.35,-26.02,-1.57,-2.23,8.7731,0.479,0.662,0.421,1.087,1.248,,,,,,54.1
IE00BK5BQT80,10.96,10.18,5.45,30.48,15.4,-26.06,-1.58,-2.23,8.7631,0.478,0.663,0.421,1.087,1.251,,,,,,53.6
FR0007056841,10.37,5.23,4.64,19.98,14.2,-21.11,-1.31,-2.14,5.8877,0.477,0.627,0.491,1.089,1.761,,,,,,53.6
IE00BKWQ0Q14,10.17,4.31,4.41,19.65,13.83,-15.76,-1.32,-2.05,4.9238,0.475,0.647,0.645,1.087,2.064,,,,,,52.5
IE00BF4G7183,10.4,4.17,6.23,16.48,14.42,-19.25,-1.47,-2.18,5.663,0.472,0.632,0.54,1.085,1.836,,,,,,53.8
IE00BK5BQX27,10.28,4.14,5.79,17.22,14.24,-20.1,-1.43,-2.17,5.7044,0.469,0.611,0.511,1.086,1.802,,,,,,53.6
IE00B1YZSC51,10.15,4.04,5.63,14.38,14.0,-19.26,-1.4,-2.16,5.4414,0.469,0.609,0.527,1.086,1.866,,,,,,54.5
IE0003UVYC20,8.73,-1.0,1.85,1.41,11.02,-7.92,-1.05,-1.56,2.1077,0.466,0.616,1.101,1.087,4.141,,,,,,53.9
IE00B945VV12,10.19,4.52,6.18,14.96,14.16,-20.19,-1.38,-2.15,5.7109,0.466,0.611,0.505,1.085,1.785,,,,,,54.6
LU1852211215,5.35,0.62,0.72,4.03,3.79,-2.58,-0.38,-0.53,0.9453,0.464,0.669,2.074,1.079,5.663,,,,,,56.4
IE00BM67HQ30,10.58,0.89,8.07,23.29,15.06,-21.92,-1.52,-2.15,7.0833,0.464,0.658,0.483,1.081,1.494,,,,,,54.3
LU2484583302,6.16,0.96,-0.51,1.28,5.55,-2.43,-0.27,-0.44,0.7574,0.462,0.872,2.536,1.203,8.128,,,,,,19.1
IE000PMX0MW6,9.96,-0.9,10.03,23.88,13.79,-14.6,-1.32,-2.09,5.0632,0.462,0.614,0.682,1.08,1.967,,,,,,55.0
IE00B57X3V84,10.73,8.71,3.74,25.48,15.45,-27.15,-1.55,-2.23,8.3593,0.462,0.645,0.395,1.083,1.283,,,,,,53.9
IE00BYTRRH56,10.55,1.06,8.35,24.59,15.05,-21.86,-1.55,-2.16,7.04,0.462,0.651,0.483,1.081,1.498,,,,,,54.4
IE000O2G7VL0,6.11,1.78,-0.53,3.38,5.45,-3.85,-0.45,-0.72,1.1885,0.461,0.541,1.587,1.11,5.14,,,,,,40.7
FR0011660927,10.4,9.05,3.46,23.46,14.87,-23.5,-1.56,-2.23,8.4295,0.458,0.607,0.443,1.084,1.234,,,,,,54.5
IE00B60SWY32,10.13,4.07,5.49,14.8,14.26,-19.33,-1.45,-2.18,5.5077,0.458,0.601,0.524,1.084,1.839,,,,,,53.5
IE00BF2B0M76,9.58,3.68,9.33,20.27,13.07,-22.53,-1.32,-1.95,7.3452,0.458,0.623,0.425,1.082,1.304,,,,,,51.0
FR0013412038,9.97,4.03,5.72,14.55,13.96,-19.47,-1.41,-2.12,5.5052,0.457,0.602,0.512,1.083,1.811,,,,,,54.2
IE0001J5A2T9,10.26,2.62,7.2,14.31,14.62,-18.25,-1.41,-1.98,5.5233,0.456,0.682,0.562,1.079,1.858,,,,,,51.6
FR0010261198,10.01,3.99,5.64,14.45,14.19,-19.45,-1.44,-2.15,5.5177,0.453,0.595,0.515,1.083,1.815,,,,,,54.5
IE00BJRCLL96,9.68,3.5,9.64,22.11,13.51,-21.04,-1.41,-2.03,6.1402,0.451,0.607,0.46,1.082,1.577,,,,,,52.9
IE00B441G979,10.3,9.1,3.35,23.27,14.9,-23.72,-1.6,-2.24,8.5582,0.45,0.598,0.434,1.082,1.204,,,,,,54.9
IE00B14X4T88,10.51,3.59,16.74,44.76,15.36,-26.02,-1.55,-2.18,8.4297,0.45,0.634,0.404,1.079,1.247,,,,,,50.0
DE0002635307,10.06,4.39,5.73,17.31,14.37,-20.67,-1.42,-2.19,5.9518,0.45,0.591,0.486,1.082,1.69,,,,,,54.2
LU0328475792,10.06,4.24,5.84,15.4,14.38,-20.84,-1.46,-2.2,6.0081,0.45,0.589,0.483,1.082,1.674,,,,,,54.0
IE0006GUEKQ7,10.1,6.29,-7.53,6.86,14.51,-19.5,-1.5,-2.38,6.2587,0.448,0.467,0.518,1.108,1.614,,,,,,32.5
IE00BF1B7389,10.12,9.26,5.04,28.19,14.57,-22.76,-1.5,-2.18,8.2807,0.448,0.597,0.444,1.082,1.222,,,,,,54.5
IE00BD6RZT93,10.24,2.76,10.45,21.53,14.83,-17.26,-1.49,-2.2,6.0422,0.448,0.618,0.593,1.08,1.694,,,,,,52.7
FR0011550193,10.0,4.24,6.35,17.9,14.34,-20.55,-1.46,-2.19,5.9037,0.447,0.584,0.487,1.082,1.695,,,,,,54.1
FR0011550672,9.92,4.48,6.08,15.23,14.17,-20.61,-1.45,-2.15,5.8969,0.446,0.592,0.481,1.081,1.682,,,,,,54.3
LU1215452928,10.09,7.44,10.22,18.26,14.58,-22.23,-1.43,-2.23,6.3772,0.446,0.577,0.454,1.082,1.582,,,,,,54.2
LU1079841273,10.17,1.67,0.36,5.96,14.83,-19.21,-1.46,-2.29,7.177,0.444,0.582,0.53,1.08,1.417,,,,,,53.3
IE00BYV1YH46,9.77,6.86,6.09,26.99,13.9,-19.46,-1.41,-2.07,6.1337,0.444,0.605,0.502,1.08,1.593,,,,,,53.5
IE00B60SWW18,9.94,4.36,5.82,15.39,14.32,-20.52,-1.47,-2.19,5.9207,0.443,0.578,0.484,1.081,1.678,,,,,,54.1
IE00BZ048462,4.6,0.69,2.01,7.51,2.29,-2.41,-0.12,-0.26,0.3169,0.439,0.535,1.912,1.115,14.512,,,,,,56.0
US78467X1090,10.05,5.26,2.92,22.14,14.79,-20.76,-1.5,-2.1,6.0099,0.437,0.625,0.484,1.08,1.673,,,,,,53.6
FR0010717090,9.42,2.85,10.32,16.03,13.46,-20.82,-1.36,-2.03,5.5188,0.433,0.564,0.452,1.079,1.707,,,,,,56.0
IE00BYX2JD69,9.94,7.39,3.31,16.99,14.67,-21.13,-1.53,-2.25,7.5453,0.433,0.567,0.471,1.078,1.318,,,,,,53.5
IE00B0M62S72,9.94,5.79,10.82,22.11,14.76,-24.57,-1.44,-2.31,10.3029,0.43,0.552,0.404,1.079,0.965,,,,,,54.7
IE00BJQRDL90,9.7,6.99,5.89,20.85,14.23,-18.81,-1.35,-2.06,5.8327,0.429,0.601,0.516,1.078,1.662,,,,,,52.5
IE00BNC0M913,9.98,8.16,6.38,18.54,14.97,-23.26,-0.78,-2.16,8.9861,0.427,0.299,0.429,1.191,1.111,,,,,,10.1
LU1953136527,9.53,5.24,3.67,20.37,14.07,-20.78,-1.43,-2.13,7.2041,0.422,0.572,0.459,1.075,1.323,,,,,,54.0
NL0009272749,10.1,3.9,3.2,13.7,15.43,-22.17,-1.67,-2.33,7.6066,0.422,0.576,0.456,1.076,1.328,,,,,,53.7
LU1681042609,9.63,4.52,5.76,17.15,14.31,-21.04,-1.47,-2.16,6.1629,0.422,0.561,0.458,1.076,1.563,,,,,,53.5
IE00B5M1WJ87,9.17,2.35,5.67,11.08,13.28,-23.97,-1.35,-1.97,6.7623,0.42,0.561,0.383,1.076,1.357,,,,,,54.8
LU1291099718,9.53,4.47,5.41,14.02,14.24,-21.41,-1.41,-2.14,6.4406,0.417,0.548,0.445,1.076,1.479,,,,,,53.7
IE0001JH5CB4,9.23,4.63,1.39,7.63,13.59,-17.14,-1.3,-1.98,3.9402,0.415,0.569,0.539,1.075,2.343,,,,,,52.6
IE0006GNB732,5.94,1.92,-0.4,3.23,5.71,-7.83,-0.52,-0.84,1.7411,0.411,0.565,0.758,1.081,3.411,,,,,,54.2
IE00BKY55W78,9.5,7.1,9.14,17.04,14.4,-21.46,-1.48,-2.17,6.4752,0.41,0.547,0.443,1.074,1.467,,,,,,53.5
IE00B0M62Y33,9.95,3.78,3.12,13.57,15.49,-22.39,-1.64,-2.33,7.7234,0.41,0.557,0.444,1.074,1.288,,,,,,54.4
IE000W95TAE6,9.59,10.72,6.33,25.4,14.63,-16.28,-0.6,-2.11,7.2531,0.41,0.227,0.589,1.185,1.322,,,,,,12.0
IE000HGH8PV2,7.29,2.84,3.89,11.66,9.04,-15.47,-0.82,-1.43,4.8611,0.409,0.46,0.471,1.083,1.499,,,,,,54.8
IE00BK5BQY34,9.7,5.07,4.99,16.03,14.97,-22.81,-1.51,-2.22,6.9597,0.408,0.55,0.425,1.074,1.394,,,,,,53.9
LU1079842321,8.94,0.47,11.17,20.36,13.14,-15.27,-1.27,-1.94,4.6887,0.407,0.541,0.585,1.073,1.906,,,,,,52.4
IE00BKX55S42,9.59,5.3,5.42,13.5,14.79,-22.89,-1.49,-2.18,6.9485,0.406,0.554,0.419,1.073,1.381,,,,,,53.9
IE00BK5H8015,9.32,4.33,3.75,9.09,14.14,-20.32,-1.43,-2.06,6.1068,0.405,0.549,0.459,1.073,1.526,,,,,,53.4
IE00B86MWN23,8.08,0.3,5.01,6.35,11.07,-19.51,-1.1,-1.66,6.1931,0.405,0.534,0.414,1.072,1.304,,,,,,55.4
LU1681040223,9.43,5.31,5.34,13.21,14.53,-21.06,-1.46,-2.17,6.1072,0.402,0.538,0.448,1.073,1.544,,,,,,54.2
IE00BDF12W49,9.65,7.22,12.3,27.61,15.17,-27.86,-1.49,-2.13,9.738,0.399,0.57,0.346,1.07,0.991,,,,,,50.9
LU2616776444,6.2,0.7,-0.97,5.56,6.57,-5.11,-0.58,-0.92,1.751,0.396,0.553,1.213,1.072,3.538,,,,,,53.1
IE00BYV1Y969,9.36,8.58,4.15,24.87,14.68,-21.21,-1.54,-2.17,7.3744,0.393,0.54,0.441,1.071,1.269,,,,,,51.9
LU1377381717,8.42,3.28,5.52,6.61,12.31,-20.16,-1.22,-1.81,6.8056,0.392,0.521,0.418,1.071,1.237,,,,,,54.3
IE00B42TW061,8.59,1.27,5.16,20.22,12.85,-12.95,-1.25,-2.02,3.5399,0.389,0.486,0.663,1.072,2.426,,,,,,54.3
IE00B14X4N27,9.28,4.86,4.92,12.49,14.74,-22.47,-1.49,-2.19,6.8324,0.386,0.524,0.413,1.069,1.359,,,,,,53.8
LU1655103486,8.75,2.37,3.0,7.86,13.39,-17.15,-1.4,-2.0,4.8296,0.385,0.511,0.51,1.068,1.812,,,,,,54.7
IE0005FKEK99,6.02,2.63,0.2,4.56,6.34,-7.98,-0.62,-0.8,2.8396,0.383,0.617,0.754,1.068,2.12,,,,,,50.5
IE00BHZPJ783,9.11,4.52,5.4,14.14,14.4,-21.81,-1.44,-2.18,6.6248,0.383,0.503,0.418,1.07,1.375,,,,,,53.9
IE0005042456,8.43,1.18,5.36,20.35,12.69,-13.18,-1.24,-1.99,3.9499,0.381,0.473,0.639,1.071,2.133,,,,,,53.8
LU2641925016,8.54,7.12,3.31,11.15,13.06,-19.86,-1.21,-1.94,5.0724,0.379,0.492,0.43,1.071,1.684,,,,,,51.6
IE0006KNOFD1,5.49,2.46,-0.06,4.93,5.19,-4.74,-0.48,-0.71,1.6519,0.365,0.543,1.159,1.07,3.322,,,,,,52.3
LU1377382285,8.83,5.6,9.63,21.32,14.32,-31.23,-1.51,-2.16,10.6715,0.365,0.483,0.283,1.067,0.827,,,,,,52.6
LU0599612842,7.85,4.18,4.11,6.35,11.69,-20.58,-1.16,-1.75,7.7917,0.364,0.477,0.381,1.065,1.007,,,,,,53.3
IE00B435BG20,8.34,0.44,9.85,6.14,13.08,-17.31,-1.23,-1.87,5.9297,0.363,0.519,0.482,1.064,1.407,,,,,,50.6
IE000M86QRT4,8.59,5.85,3.06,16.27,13.77,-19.6,-1.25,-1.96,4.7576,0.363,0.512,0.438,1.066,1.806,,,,,,50.1
LU2673523309,4.67,0.72,-0.51,1.67,3.01,-2.04,-0.3,-0.39,0.6797,0.359,0.554,2.295,1.064,6.876,,,,,,55.5
IE00BKSBGT50,8.8,4.24,3.79,13.34,14.56,-20.36,-1.43,-2.18,5.8613,0.358,0.48,0.432,1.064,1.502,,,,,,53.7
IE000YZIVX22,6.51,2.89,0.27,8.4,8.16,-13.53,-0.8,-1.06,3.5516,0.357,0.575,0.481,1.063,1.833,,,,,,51.4
IE00BKLTRN76,8.78,3.88,4.44,11.47,14.58,-22.82,-1.44,-2.19,7.063,0.356,0.475,0.385,1.064,1.243,,,,,,53.7
IE00BLB2GT26,6.12,2.8,3.24,14.7,7.09,-12.66,-0.7,-1.08,4.396,0.356,0.382,0.483,1.083,1.391,,,,,,32.0
LU1940199711,8.68,5.81,5.22,13.45,14.33,-21.51,-1.45,-2.13,6.3551,0.355,0.481,0.404,1.064,1.366,,,,,,53.6
LU0136242590,8.85,4.3,11.35,22.89,14.92,-20.52,-1.4,-2.46,5.9815,0.353,0.38,0.431,1.074,1.48,,,,,,42.8
LU0959210278,8.27,2.28,5.12,6.97,13.47,-25.36,-1.36,-1.94,7.763,0.347,0.485,0.326,1.062,1.066,,,,,,53.5
LU2673523218,4.16,0.37,0.63,1.97,1.67,-0.92,-0.14,-0.22,0.2535,0.341,0.493,4.53,1.065,16.419,,,,,,60.7
LU2130768844,8.55,5.06,3.08,9.77,14.57,-21.66,-1.41,-2.11,6.6083,0.34,0.468,0.395,1.062,1.294,,,,,,49.6
IE00BCLWRB83,5.21,1.67,1.86,7.49,4.87,-6.42,-0.45,-0.68,1.7591,0.332,0.499,0.811,1.058,2.962,,,,,,53.3
IE00BZ4BMM98,8.33,3.48,10.62,23.08,14.31,-23.55,-1.31,-2.19,7.5299,0.331,0.421,0.354,1.06,1.107,,,,,,54.7
IE000PPEL1I4,6.28,2.2,-4.26,3.97,8.24,-11.14,-0.68,-1.36,3.1339,0.326,0.27,0.564,1.092,2.004,,,,,,22.8
IE0006MM8VN6,5.45,1.64,-0.99,2.11,5.73,-7.19,-0.49,-0.75,2.5483,0.324,0.53,0.759,1.058,2.139,,,,,,51.8
IE00BYSX4176,8.32,3.28,5.83,17.88,14.6,-25.58,-1.52,-2.18,8.5729,0.324,0.44,0.325,1.057,0.97,,,,,,52.6
IE00BZ56RN96,8.4,7.44,1.95,15.58,14.86,-24.41,-1.45,-2.17,7.8067,0.323,0.448,0.344,1.059,1.076,,,,,,52.4
IE00BZ56SW52,8.31,7.29,1.89,15.56,14.65,-24.35,-1.47,-2.15,7.8672,0.322,0.446,0.341,1.058,1.056,,,,,,52.3
IE00BYSX4283,8.25,3.29,5.71,18.06,14.64,-25.53,-1.52,-2.2,8.5477,0.318,0.43,0.323,1.057,0.966,,,,,,52.2
IE000ZOI8OK5,4.24,0.36,0.34,1.89,2.04,-1.33,-0.18,-0.26,0.3752,0.317,0.503,3.178,1.056,11.297,,,,,,55.6
IE0006K7DEL9,4.24,0.5,-0.29,1.33,2.05,-1.73,-0.19,-0.25,0.4031,0.315,0.537,2.451,1.054,10.519,,,,,,55.2
FR0010821819,7.78,2.67,1.59,4.73,13.42,-16.64,-1.37,-2.02,4.5634,0.312,0.412,0.468,1.056,1.706,,,,,,53.1
IE000K1P4V37,8.21,9.5,4.24,19.62,15.08,-26.81,-1.47,-2.13,10.1161,0.306,0.444,0.306,1.053,0.811,,,,,,52.4
LU1615092217,8.02,6.78,3.14,13.51,14.52,-20.79,-1.44,-2.24,8.1969,0.305,0.4,0.386,1.054,0.978,,,,,,54.2
IE0008UEVOE0,4.52,0.57,-0.4,1.68,3.04,-2.39,-0.25,-0.4,0.6732,0.305,0.432,1.89,1.056,6.716,,,,,,54.3
IE00B7N3YW49,5.22,1.77,1.83,8.55,5.39,-9.55,-0.54,-0.82,2.5996,0.302,0.379,0.547,1.057,2.009,,,,,,55.0
IE000264WWY0,4.42,0.53,-0.25,1.51,2.79,-1.72,-0.27,-0.35,0.5984,0.297,0.485,2.575,1.053,7.391,,,,,,54.1
LU1215454460,7.14,1.56,5.09,8.37,11.94,-23.48,-1.21,-1.73,7.5893,0.297,0.412,0.304,1.053,0.941,,,,,,54.9
LU1659681669,8.17,7.84,0.88,9.75,15.41,-23.69,-1.54,-2.38,9.4121,0.297,0.386,0.345,1.054,0.868,,,,,,50.2
LU1953137681,8.0,5.06,2.35,9.3,14.86,-25.12,-1.52,-2.16,8.2978,0.296,0.416,0.318,1.053,0.964,,,,,,52.4
LU1940199984,7.93,6.01,4.72,12.94,14.7,-21.11,-1.46,-2.14,6.2446,0.295,0.385,0.375,1.054,1.269,,,,,,49.8
IE00BYTH5T38,7.64,2.13,3.76,8.29,13.72,-24.54,-1.36,-2.0,7.417,0.295,0.409,0.312,1.052,1.031,,,,,,53.3
NL0009272780,6.54,5.73,4.29,12.33,10.02,-15.01,-1.1,-1.51,6.0227,0.294,0.387,0.436,1.052,1.086,,,,,,54.5
IE00BWBXM385,7.35,0.56,9.83,6.19,13.01,-16.93,-1.29,-1.88,6.0133,0.289,0.417,0.434,1.05,1.223,,,,,,50.6
LU1681039647,4.51,0.87,-0.82,1.73,3.19,-2.72,-0.3,-0.41,0.7061,0.288,0.456,1.661,1.049,6.392,,,,,,55.2
LU2206597804,7.74,6.23,-0.79,2.87,14.63,-22.96,-1.49,-2.15,7.4008,0.284,0.401,0.337,1.05,1.046,,,,,,52.7
LU1377382442,7.24,3.34,3.96,7.07,12.9,-16.17,-1.2,-1.89,3.6895,0.283,0.377,0.448,1.051,1.963,,,,,,51.9
IE00BFMNHK08,7.66,6.57,-0.06,6.07,14.55,-22.04,-1.47,-2.18,6.7771,0.28,0.381,0.348,1.05,1.131,,,,,,53.0
IE00BLLZQ805,6.99,8.87,5.19,20.33,12.25,-21.37,-1.21,-1.86,9.613,0.278,0.366,0.327,1.05,0.728,,,,,,54.2
LU1603797587,7.73,-1.99,2.45,14.72,14.89,-14.07,-1.44,-2.12,5.6265,0.278,0.314,0.55,1.062,1.374,,,,,,36.7
LU1390062831,4.84,1.7,3.14,5.53,4.49,-5.06,-0.44,-0.65,1.4758,0.278,0.394,0.957,1.051,3.281,,,,,,54.9
LU2673523481,4.75,0.96,-1.09,1.9,4.2,-3.03,-0.43,-0.55,1.0473,0.276,0.428,1.571,1.048,4.538,,,,,,54.2
LU1753045415,7.53,4.49,2.3,7.44,14.33,-26.02,-1.49,-2.08,8.3777,0.275,0.377,0.289,1.05,0.898,,,,,,50.0
IE00BKY53D40,7.4,3.66,0.11,13.96,13.93,-14.87,-1.33,-2.04,5.3764,0.273,0.37,0.497,1.049,1.376,,,,,,53.5
IE00B1FZS467,7.35,1.42,10.83,18.57,13.95,-22.49,-1.43,-2.01,8.2239,0.27,0.385,0.327,1.047,0.894,,,,,,50.4
IE000HH3SU50,7.4,5.08,2.99,9.88,14.52,-22.33,-1.37,-2.21,7.2311,0.262,0.33,0.332,1.051,1.024,,,,,,44.6
IE00B9CQXS71,7.26,3.78,7.77,20.08,14.23,-20.86,-1.53,-2.1,7.981,0.258,0.364,0.348,1.045,0.91,,,,,,53.1
IE000JQ2IJD3,6.46,3.42,4.31,11.4,11.2,-17.04,-1.11,-1.7,5.7302,0.256,0.289,0.379,1.056,1.128,,,,,,35.7
FR0010527275,7.29,1.06,1.29,3.87,14.43,-24.43,-1.57,-2.19,8.9911,0.256,0.356,0.298,1.045,0.811,,,,,,53.1
LU1377382368,7.09,3.17,4.05,7.1,14.09,-20.69,-1.46,-2.08,6.2012,0.248,0.335,0.343,1.044,1.143,,,,,,53.2
IE00B0M63060,7.02,2.55,9.0,20.98,14.2,-24.01,-1.39,-2.24,9.9089,0.241,0.307,0.292,1.043,0.708,,,,,,53.2
IE00BL25JN58,6.92,-2.07,-14.59,-1.19,13.89,-15.63,-0.99,-1.73,6.7559,0.239,0.285,0.443,1.055,1.024,,,,,,53.1
IE00B802KR88,6.47,1.18,5.28,4.04,12.09,-17.29,-1.23,-1.79,6.3307,0.238,0.325,0.374,1.041,1.022,,,,,,53.1
IE00BQN1K562,6.92,3.3,2.15,6.31,14.01,-19.69,-1.42,-2.06,6.6059,0.237,0.325,0.351,1.042,1.047,,,,,,52.7
LU2194447293,6.86,1.68,6.61,13.71,13.81,-20.27,-1.42,-2.06,7.171,0.236,0.326,0.338,1.041,0.957,,,,,,52.1
IE00BKVL7778,6.17,1.23,1.22,2.23,11.13,-20.6,-1.07,-1.62,6.7658,0.232,0.316,0.3,1.041,0.912,,,,,,51.5
IE00BM9TV208,6.48,2.46,6.85,18.75,12.53,-14.92,-1.13,-2.01,5.536,0.23,0.238,0.434,1.053,1.171,,,,,,35.7
IE000H5X52W8,3.99,0.33,0.32,1.67,1.73,-1.24,-0.14,-0.23,0.3321,0.228,0.341,3.215,1.041,12.008,,,,,,51.8
LU1377382103,6.97,4.71,4.46,12.33,14.91,-27.11,-1.47,-2.21,9.2983,0.227,0.31,0.257,1.04,0.75,,,,,,51.4
IE00B6YX5D40,6.76,1.42,7.95,15.89,13.99,-15.26,-1.45,-2.06,5.4546,0.226,0.318,0.443,1.04,1.239,,,,,,52.3
LU1753045332,6.83,4.23,2.51,7.71,14.7,-26.12,-1.51,-2.15,8.8403,0.22,0.306,0.262,1.039,0.773,,,,,,53.2
LU1437025296,6.75,5.37,0.04,13.1,14.49,-22.36,-1.39,-2.07,7.026,0.218,0.291,0.302,1.043,0.961,,,,,,41.5
IE00BMDPBY65,6.82,4.31,0.83,4.38,15.03,-20.91,-1.48,-2.15,6.6125,0.214,0.297,0.326,1.038,1.031,,,,,,53.7
LU1291106356,6.85,1.97,4.84,14.96,15.29,-19.95,-1.52,-2.21,5.9959,0.213,0.297,0.343,1.036,1.142,,,,,,51.6
IE00BKVL7331,6.25,2.68,0.58,1.79,12.48,-17.96,-1.19,-1.85,5.9932,0.213,0.278,0.348,1.04,1.043,,,,,,46.9
IE00BWTN6Y99,6.57,-0.03,5.73,7.97,14.05,-20.04,-1.47,-2.06,8.1582,0.212,0.295,0.328,1.037,0.806,,,,,,52.9
LU1390062245,4.37,0.74,3.55,4.17,3.68,-4.32,-0.33,-0.53,1.1396,0.211,0.291,1.012,1.038,3.833,,,,,,51.0
LU2673523564,4.67,1.09,-1.53,1.7,5.11,-3.67,-0.5,-0.69,1.4798,0.21,0.313,1.271,1.036,3.154,,,,,,53.3
IE00B8FHGS14,5.82,-0.01,1.02,1.33,10.69,-18.52,-1.06,-1.58,6.1035,0.208,0.283,0.314,1.037,0.954,,,,,,53.7
IE00BKW9SX35,6.11,1.23,5.42,3.6,12.27,-17.23,-1.24,-1.83,6.4036,0.205,0.276,0.354,1.036,0.954,,,,,,51.6
LU2446383338,4.27,0.85,-0.65,1.43,3.38,-3.09,-0.31,-0.46,0.8763,0.2,0.249,1.381,1.042,4.873,,,,,,32.4
IE00BCRY6003,4.66,1.62,1.68,7.19,5.44,-8.41,-0.48,-0.77,2.1204,0.195,0.266,0.554,1.036,2.196,,,,,,52.0
IE00BKPSPT20,6.01,3.18,-2.0,3.55,12.6,-22.68,-1.22,-1.88,8.0309,0.192,0.257,0.265,1.034,0.748,,,,,,53.0
LU1681040900,3.96,0.7,2.11,5.22,2.05,-1.9,-0.16,-0.29,0.4,0.18,0.22,2.09,1.038,9.906,,,,,,58.6
IE00BKWQ0N82,5.98,-2.94,-3.87,-6.25,13.51,-20.2,-1.36,-1.94,7.0481,0.177,0.247,0.296,1.031,0.849,,,,,,50.3
IE00BM67HN09,5.7,0.37,6.75,4.57,11.97,-17.53,-1.19,-1.73,5.6081,0.176,0.249,0.325,1.03,1.017,,,,,,51.3
LU2491210618,6.23,1.92,2.45,11.82,14.99,-16.87,-1.4,-2.29,6.1295,0.176,0.171,0.369,1.042,1.017,,,,,,30.1
IE0006QCIHM0,4.58,0.46,-1.86,1.67,5.65,-6.94,-0.54,-0.73,2.2271,0.174,0.29,0.66,1.029,2.056,,,,,,51.9
IE000589MF42,4.64,0.51,-1.75,0.21,6.05,-4.52,-0.53,-0.78,1.7584,0.173,0.263,1.026,1.032,2.638,,,,,,51.0
IE00BNH72088,5.55,10.68,12.14,34.41,11.38,-29.69,-1.16,-1.64,15.4873,0.172,0.243,0.187,1.03,0.358,,,,,,51.3
LU0397221945,5.32,5.89,3.96,14.67,10.12,-17.16,-0.99,-1.49,7.5602,0.171,0.236,0.31,1.03,0.704,,,,,,52.4
IE00BGYWSW13,3.87,0.25,0.3,1.98,1.62,-0.94,-0.15,-0.22,0.2681,0.17,0.24,4.135,1.03,14.429,,,,,,56.9
IE00BYTRR756,5.62,0.55,6.79,4.41,12.03,-17.62,-1.18,-1.73,5.6192,0.169,0.24,0.319,1.029,1.001,,,,,,51.8
IE000UX5WPU4,4.35,1.02,-0.98,2.13,4.66,-9.99,-0.43,-0.62,3.0761,0.162,0.25,0.435,1.029,1.414,,,,,,51.9
IE00B9KNR336,5.97,2.82,3.79,18.73,14.78,-35.08,-1.49,-2.02,12.6294,0.161,0.249,0.17,1.027,0.473,,,,,,51.1
